,Unnamed: 0,Unnamed: 0.2,targetApp,lifecycle:transition,eventType,target.sheetName,timeStamp,target.workbookName,case:concept:name,case:description,url,target.name,target.value,Column,Row,idx,Task,target.id,target.innerText,target.tagName,content
9049,9049,9049,Excel,complete,copy,,2019-02-22 06:24:48.759000+00:00,,620,instance with id 620,,,Melbourne 123,B,2.0,619,CopyPasteStuff,B2.0,,,
9050,9050,9050,Web,complete,paste,,2019-02-22 06:24:50.558000+00:00,,620,instance with id 620,,,Melbourne 123,,,619,CopyPasteStuff,,Area,,
9051,9051,9051,Web,complete,clickButton,,2019-02-22 06:24:54.111000+00:00,,620,instance with id 620,,,,,,619,CopyPasteStuff,,OK,,
9052,9052,9052,Excel,complete,openFile,Sheet1,2019-02-22 06:25:04.111000+00:00,data.xls,621,instance with id 621,,,,,,620,CopyPasteStuff,,,,
9053,9053,9053,Web,complete,goToUrl,,2019-02-22 06:25:09.211000+00:00,,621,instance with id 621,www.webpage.com,,,,,620,CopyPasteStuff,,,,
9054,9054,9054,Web,complete,insertValue,,2019-02-22 06:25:20.431000+00:00,,621,instance with id 621,,,Frank01,,,620,CopyPasteStuff,,username,,
9055,9055,9055,Web,complete,insertValue,,2019-02-22 06:25:24.983000+00:00,,621,instance with id 621,,,LittleFrank123,,,620,CopyPasteStuff,,password,,
9056,9056,9056,Web,complete,clickButton,,2019-02-22 06:25:39.418000+00:00,,621,instance with id 621,,,,,,620,CopyPasteStuff,,confirm,,
9057,9057,9057,Web,complete,waitResponse,,2019-02-22 06:25:41.402000+00:00,,621,instance with id 621,www.webpage.com/wrong,,,,,620,CopyPasteStuff,,,,
9058,9058,9058,Excel,complete,insertValue,,2019-02-22 06:25:46.945000+00:00,,621,instance with id 621,,,Wrong log-in,A,10.0,620,CopyPasteStuff,A10.0,,,
9059,9059,9059,Excel,complete,insertValue,,2019-02-22 06:25:50.218000+00:00,,621,instance with id 621,,,Wrong log-in,B,10.0,620,CopyPasteStuff,B10.0,,,
9060,9060,9060,Excel,complete,insertValue,,2019-02-22 06:25:52.001000+00:00,,621,instance with id 621,,,Wrong log-in,C,10.0,620,CopyPasteStuff,C10.0,,,
9061,9061,9061,Web,complete,clickButton,,2019-02-22 06:25:52.684000+00:00,,621,instance with id 621,,,,,,620,CopyPasteStuff,,cancel,,
9062,9062,9062,Excel,complete,openFile,Sheet1,2019-02-22 06:26:02.684000+00:00,data.xls,622,instance with id 622,,,,,,621,CopyPasteStuff,,,,
9063,9063,9063,Web,complete,goToUrl,,2019-02-22 06:26:14.495000+00:00,,622,instance with id 622,www.webpage.com,,,,,621,CopyPasteStuff,,,,
9064,9064,9064,Web,complete,insertValue,,2019-02-22 06:26:26.832000+00:00,,622,instance with id 622,,,Frank01,,,621,CopyPasteStuff,,username,,
9065,9065,9065,Web,complete,insertValue,,2019-02-22 06:26:32.382000+00:00,,622,instance with id 622,,,LittleFrank123,,,621,CopyPasteStuff,,password,,
9066,9066,9066,Web,complete,clickButton,,2019-02-22 06:26:37.836000+00:00,,622,instance with id 622,,,,,,621,CopyPasteStuff,,confirm,,
9067,9067,9067,Web,complete,waitResponse,,2019-02-22 06:26:43.560000+00:00,,622,instance with id 622,www.webpage.com/ok,,,,,621,CopyPasteStuff,,,,
9068,9068,9068,Web,complete,clickButton,,2019-02-22 06:26:46.604000+00:00,,622,instance with id 622,,,,,,621,CopyPasteStuff,,Button1,,
9069,9069,9069,Web,complete,clickButton,,2019-02-22 06:26:49.211000+00:00,,622,instance with id 622,,,,,,621,CopyPasteStuff,,B2,,
9070,9070,9070,Web,complete,insertValue,,2019-02-22 06:26:52.379000+00:00,,622,instance with id 622,,,182381,,,621,CopyPasteStuff,,ID,,
9071,9071,9071,Excel,complete,copy,,2019-02-22 06:26:55.339000+00:00,,622,instance with id 622,,,Au 58124829 XT,B,1.0,621,CopyPasteStuff,B1.0,,,
9072,9072,9072,Web,complete,paste,,2019-02-22 06:26:58.267000+00:00,,622,instance with id 622,,,Au 58124829 XT,,,621,CopyPasteStuff,,Special code,,
9073,9073,9073,Excel,complete,copy,,2019-02-22 06:27:01.314000+00:00,,622,instance with id 622,,,Melbourne 123,B,2.0,621,CopyPasteStuff,B2.0,,,
9074,9074,9074,Web,complete,paste,,2019-02-22 06:27:06.192000+00:00,,622,instance with id 622,,,Melbourne 123,,,621,CopyPasteStuff,,Area,,
9075,9075,9075,Web,complete,clickButton,,2019-02-22 06:27:08.295000+00:00,,622,instance with id 622,,,,,,621,CopyPasteStuff,,OK,,
9076,9076,9076,Excel,complete,openFile,Sheet1,2019-02-22 06:27:18.295000+00:00,data.xls,623,instance with id 623,,,,,,622,CopyPasteStuff,,,,
9077,9077,9077,Web,complete,goToUrl,,2019-02-22 06:27:27.839000+00:00,,623,instance with id 623,www.webpage.com,,,,,622,CopyPasteStuff,,,,
9078,9078,9078,Web,complete,insertValue,,2019-02-22 06:27:34.752000+00:00,,623,instance with id 623,,,Frank01,,,622,CopyPasteStuff,,username,,
9079,9079,9079,Web,complete,insertValue,,2019-02-22 06:27:46.815000+00:00,,623,instance with id 623,,,LittleFrank123,,,622,CopyPasteStuff,,password,,
9080,9080,9080,Web,complete,clickButton,,2019-02-22 06:27:46.815000+00:00,,623,instance with id 623,,,,,,622,CopyPasteStuff,,confirm,,
9081,9081,9081,Web,complete,waitResponse,,2019-02-22 06:27:50.081000+00:00,,623,instance with id 623,www.webpage.com/error,,,,,622,CopyPasteStuff,,,,
9082,9082,9082,Web,complete,goToUrl,,2019-02-22 06:27:50.081000+00:00,,623,instance with id 623,www.webpage.com,,,,,622,CopyPasteStuff,,,,
9083,9083,9083,Web,complete,insertValue,,2019-02-22 06:27:57.723000+00:00,,623,instance with id 623,,,Frank01,,,622,CopyPasteStuff,,username,,
9084,9084,9084,Web,complete,insertValue,,2019-02-22 06:28:08.187000+00:00,,623,instance with id 623,,,LittleFrank123,,,622,CopyPasteStuff,,password,,
9085,9085,9085,Web,complete,clickButton,,2019-02-22 06:28:13.112000+00:00,,623,instance with id 623,,,,,,622,CopyPasteStuff,,confirm,,
9086,9086,9086,Web,complete,waitResponse,,2019-02-22 06:28:15.731000+00:00,,623,instance with id 623,www.webpage.com/ok,,,,,622,CopyPasteStuff,,,,
9087,9087,9087,Web,complete,clickButton,,2019-02-22 06:28:28.632000+00:00,,623,instance with id 623,,,,,,622,CopyPasteStuff,,Button1,,
9088,9088,9088,Web,complete,clickButton,,2019-02-22 06:28:30.477000+00:00,,623,instance with id 623,,,,,,622,CopyPasteStuff,,B2,,
9089,9089,9089,Web,complete,insertValue,,2019-02-22 06:28:34.635000+00:00,,623,instance with id 623,,,182381,,,622,CopyPasteStuff,,ID,,
9090,9090,9090,Excel,complete,copy,,2019-02-22 06:28:38.213000+00:00,,623,instance with id 623,,,Au 58124829 XT,B,1.0,622,CopyPasteStuff,B1.0,,,
9091,9091,9091,Web,complete,paste,,2019-02-22 06:28:40.008000+00:00,,623,instance with id 623,,,Au 58124829 XT,,,622,CopyPasteStuff,,Special code,,
9092,9092,9092,Excel,complete,copy,,2019-02-22 06:28:41.160000+00:00,,623,instance with id 623,,,Melbourne 123,B,2.0,622,CopyPasteStuff,B2.0,,,
9093,9093,9093,Web,complete,paste,,2019-02-22 06:28:44.780000+00:00,,623,instance with id 623,,,Melbourne 123,,,622,CopyPasteStuff,,Area,,
9094,9094,9094,Web,complete,clickButton,,2019-02-22 06:28:48.429000+00:00,,623,instance with id 623,,,,,,622,CopyPasteStuff,,OK,,
9095,9095,9095,Excel,complete,openFile,Sheet1,2019-02-22 06:28:58.429000+00:00,data.xls,624,instance with id 624,,,,,,623,CopyPasteStuff,,,,
9096,9096,9096,Web,complete,goToUrl,,2019-02-22 06:29:06.976000+00:00,,624,instance with id 624,www.webpage.com,,,,,623,CopyPasteStuff,,,,
9097,9097,9097,Web,complete,insertValue,,2019-02-22 06:29:06.976000+00:00,,624,instance with id 624,,,Frank01,,,623,CopyPasteStuff,,username,,
9098,9098,9098,Web,complete,insertValue,,2019-02-22 06:29:19.425000+00:00,,624,instance with id 624,,,LittleFrank123,,,623,CopyPasteStuff,,password,,
9099,9099,9099,Web,complete,clickButton,,2019-02-22 06:29:23.199000+00:00,,624,instance with id 624,,,,,,623,CopyPasteStuff,,confirm,,
9100,9100,9100,Web,complete,waitResponse,,2019-02-22 06:29:26.209000+00:00,,624,instance with id 624,www.webpage.com/error,,,,,623,CopyPasteStuff,,,,
9101,9101,9101,Web,complete,goToUrl,,2019-02-22 06:29:29.518000+00:00,,624,instance with id 624,www.webpage.com,,,,,623,CopyPasteStuff,,,,
9102,9102,9102,Web,complete,insertValue,,2019-02-22 06:29:37.465000+00:00,,624,instance with id 624,,,Frank01,,,623,CopyPasteStuff,,username,,
9103,9103,9103,Web,complete,insertValue,,2019-02-22 06:29:53.598000+00:00,,624,instance with id 624,,,LittleFrank123,,,623,CopyPasteStuff,,password,,
9104,9104,9104,Web,complete,clickButton,,2019-02-22 06:30:00.523000+00:00,,624,instance with id 624,,,,,,623,CopyPasteStuff,,confirm,,
9105,9105,9105,Web,complete,waitResponse,,2019-02-22 06:30:01.940000+00:00,,624,instance with id 624,www.webpage.com/error,,,,,623,CopyPasteStuff,,,,
9106,9106,9106,Web,complete,goToUrl,,2019-02-22 06:30:09.243000+00:00,,624,instance with id 624,www.webpage.com,,,,,623,CopyPasteStuff,,,,
9107,9107,9107,Web,complete,insertValue,,2019-02-22 06:30:12.749000+00:00,,624,instance with id 624,,,Frank01,,,623,CopyPasteStuff,,username,,
9108,9108,9108,Web,complete,insertValue,,2019-02-22 06:30:19.975000+00:00,,624,instance with id 624,,,LittleFrank123,,,623,CopyPasteStuff,,password,,
9109,9109,9109,Web,complete,clickButton,,2019-02-22 06:30:23.848000+00:00,,624,instance with id 624,,,,,,623,CopyPasteStuff,,confirm,,
9110,9110,9110,Web,complete,waitResponse,,2019-02-22 06:30:26.825000+00:00,,624,instance with id 624,www.webpage.com/wrong,,,,,623,CopyPasteStuff,,,,
9111,9111,9111,Excel,complete,insertValue,,2019-02-22 06:30:44.912000+00:00,,624,instance with id 624,,,Wrong log-in,A,10.0,623,CopyPasteStuff,A10.0,,,
9112,9112,9112,Excel,complete,insertValue,,2019-02-22 06:30:50.459000+00:00,,624,instance with id 624,,,Wrong log-in,B,10.0,623,CopyPasteStuff,B10.0,,,
9113,9113,9113,Excel,complete,insertValue,,2019-02-22 06:30:53.540000+00:00,,624,instance with id 624,,,Wrong log-in,C,10.0,623,CopyPasteStuff,C10.0,,,
9114,9114,9114,Web,complete,clickButton,,2019-02-22 06:30:57.614000+00:00,,624,instance with id 624,,,,,,623,CopyPasteStuff,,cancel,,
9115,9115,9115,Excel,complete,openFile,Sheet1,2019-02-22 06:31:07.614000+00:00,data.xls,625,instance with id 625,,,,,,624,CopyPasteStuff,,,,
9116,9116,9116,Web,complete,goToUrl,,2019-02-22 06:31:17.265000+00:00,,625,instance with id 625,www.webpage.com,,,,,624,CopyPasteStuff,,,,
9117,9117,9117,Web,complete,insertValue,,2019-02-22 06:31:23.631000+00:00,,625,instance with id 625,,,Frank01,,,624,CopyPasteStuff,,username,,
9118,9118,9118,Web,complete,insertValue,,2019-02-22 06:31:30.544000+00:00,,625,instance with id 625,,,LittleFrank123,,,624,CopyPasteStuff,,password,,
9119,9119,9119,Web,complete,clickButton,,2019-02-22 06:31:43.412000+00:00,,625,instance with id 625,,,,,,624,CopyPasteStuff,,confirm,,
9120,9120,9120,Web,complete,waitResponse,,2019-02-22 06:31:48.763000+00:00,,625,instance with id 625,www.webpage.com/ok,,,,,624,CopyPasteStuff,,,,
9121,9121,9121,Web,complete,clickButton,,2019-02-22 06:32:03.207000+00:00,,625,instance with id 625,,,,,,624,CopyPasteStuff,,Button1,,
9122,9122,9122,Web,complete,clickButton,,2019-02-22 06:32:05.152000+00:00,,625,instance with id 625,,,,,,624,CopyPasteStuff,,B2,,
9123,9123,9123,Web,complete,insertValue,,2019-02-22 06:32:08.886000+00:00,,625,instance with id 625,,,182381,,,624,CopyPasteStuff,,ID,,
9124,9124,9124,Excel,complete,copy,,2019-02-22 06:32:11.614000+00:00,,625,instance with id 625,,,Au 58124829 XT,B,1.0,624,CopyPasteStuff,B1.0,,,
9125,9125,9125,Web,complete,paste,,2019-02-22 06:32:16.075000+00:00,,625,instance with id 625,,,Au 58124829 XT,,,624,CopyPasteStuff,,Special code,,
9126,9126,9126,Excel,complete,copy,,2019-02-22 06:32:19.479000+00:00,,625,instance with id 625,,,Melbourne 123,B,2.0,624,CopyPasteStuff,B2.0,,,
9127,9127,9127,Web,complete,paste,,2019-02-22 06:32:22.599000+00:00,,625,instance with id 625,,,Melbourne 123,,,624,CopyPasteStuff,,Area,,
9128,9128,9128,Web,complete,clickButton,,2019-02-22 06:32:26.174000+00:00,,625,instance with id 625,,,,,,624,CopyPasteStuff,,OK,,
9129,9129,9129,Excel,complete,openFile,Sheet1,2019-02-22 06:32:36.174000+00:00,data.xls,626,instance with id 626,,,,,,624,CopyPasteStuff,,,,
9130,9130,9130,Web,complete,goToUrl,,2019-02-22 06:32:36.174000+00:00,,626,instance with id 626,www.webpage.com,,,,,625,CopyPasteStuff,,,,
9131,9131,9131,Web,complete,insertValue,,2019-02-22 06:32:43.947000+00:00,,626,instance with id 626,,,Frank01,,,625,CopyPasteStuff,,username,,
9132,9132,9132,Web,complete,insertValue,,2019-02-22 06:32:46.681000+00:00,,626,instance with id 626,,,LittleFrank123,,,625,CopyPasteStuff,,password,,
9133,9133,9133,Web,complete,clickButton,,2019-02-22 06:32:56.231000+00:00,,626,instance with id 626,,,,,,625,CopyPasteStuff,,confirm,,
9134,9134,9134,Web,complete,waitResponse,,2019-02-22 06:32:57.249000+00:00,,626,instance with id 626,www.webpage.com/error,,,,,625,CopyPasteStuff,,,,
9135,9135,9135,Web,complete,goToUrl,,2019-02-22 06:33:03.122000+00:00,,626,instance with id 626,www.webpage.com,,,,,625,CopyPasteStuff,,,,
9136,9136,9136,Web,complete,insertValue,,2019-02-22 06:33:08.921000+00:00,,626,instance with id 626,,,Frank01,,,625,CopyPasteStuff,,username,,
9137,9137,9137,Web,complete,insertValue,,2019-02-22 06:33:13.562000+00:00,,626,instance with id 626,,,LittleFrank123,,,625,CopyPasteStuff,,password,,
9138,9138,9138,Web,complete,clickButton,,2019-02-22 06:33:21.343000+00:00,,626,instance with id 626,,,,,,625,CopyPasteStuff,,confirm,,
9139,9139,9139,Web,complete,waitResponse,,2019-02-22 06:33:24.983000+00:00,,626,instance with id 626,www.webpage.com/ok,,,,,625,CopyPasteStuff,,,,
9140,9140,9140,Web,complete,clickButton,,2019-02-22 06:33:32.546000+00:00,,626,instance with id 626,,,,,,625,CopyPasteStuff,,Button1,,
9141,9141,9141,Web,complete,clickButton,,2019-02-22 06:33:35.343000+00:00,,626,instance with id 626,,,,,,625,CopyPasteStuff,,B2,,
9142,9142,9142,Web,complete,insertValue,,2019-02-22 06:33:39.023000+00:00,,626,instance with id 626,,,182381,,,625,CopyPasteStuff,,ID,,
9143,9143,9143,Excel,complete,copy,,2019-02-22 06:33:40.903000+00:00,,626,instance with id 626,,,Au 58124829 XT,B,1.0,625,CopyPasteStuff,B1.0,,,
9144,9144,9144,Web,complete,paste,,2019-02-22 06:33:42.931000+00:00,,626,instance with id 626,,,Au 58124829 XT,,,625,CopyPasteStuff,,Special code,,
9145,9145,9145,Excel,complete,copy,,2019-02-22 06:33:44.953000+00:00,,626,instance with id 626,,,Melbourne 123,B,2.0,625,CopyPasteStuff,B2.0,,,
9146,9146,9146,Web,complete,paste,,2019-02-22 06:33:47.724000+00:00,,626,instance with id 626,,,Melbourne 123,,,625,CopyPasteStuff,,Area,,
9147,9147,9147,Web,complete,clickButton,,2019-02-22 06:33:49.997000+00:00,,626,instance with id 626,,,,,,625,CopyPasteStuff,,OK,,
9148,9148,9148,Excel,complete,openFile,Sheet1,2019-02-22 06:33:59.997000+00:00,data.xls,627,instance with id 627,,,,,,626,CopyPasteStuff,,,,
9149,9149,9149,Web,complete,goToUrl,,2019-02-22 06:34:10.096000+00:00,,627,instance with id 627,www.webpage.com,,,,,626,CopyPasteStuff,,,,
9150,9150,9150,Web,complete,insertValue,,2019-02-22 06:34:17.953000+00:00,,627,instance with id 627,,,Frank01,,,626,CopyPasteStuff,,username,,
9151,9151,9151,Web,complete,insertValue,,2019-02-22 06:34:19.803000+00:00,,627,instance with id 627,,,LittleFrank123,,,626,CopyPasteStuff,,password,,
9152,9152,9152,Web,complete,clickButton,,2019-02-22 06:34:29.573000+00:00,,627,instance with id 627,,,,,,626,CopyPasteStuff,,confirm,,
9153,9153,9153,Web,complete,waitResponse,,2019-02-22 06:34:34.070000+00:00,,627,instance with id 627,www.webpage.com/error,,,,,626,CopyPasteStuff,,,,
9154,9154,9154,Web,complete,goToUrl,,2019-02-22 06:34:40.620000+00:00,,627,instance with id 627,www.webpage.com,,,,,626,CopyPasteStuff,,,,
9155,9155,9155,Web,complete,insertValue,,2019-02-22 06:34:42.462000+00:00,,627,instance with id 627,,,Frank01,,,626,CopyPasteStuff,,username,,
9156,9156,9156,Web,complete,insertValue,,2019-02-22 06:34:56.342000+00:00,,627,instance with id 627,,,LittleFrank123,,,626,CopyPasteStuff,,password,,
9157,9157,9157,Web,complete,clickButton,,2019-02-22 06:35:08.952000+00:00,,627,instance with id 627,,,,,,626,CopyPasteStuff,,confirm,,
9158,9158,9158,Web,complete,waitResponse,,2019-02-22 06:35:11.412000+00:00,,627,instance with id 627,www.webpage.com/ok,,,,,626,CopyPasteStuff,,,,
9159,9159,9159,Web,complete,clickButton,,2019-02-22 06:35:11.412000+00:00,,627,instance with id 627,,,,,,626,CopyPasteStuff,,Button1,,
9160,9160,9160,Web,complete,clickButton,,2019-02-22 06:35:15.143000+00:00,,627,instance with id 627,,,,,,626,CopyPasteStuff,,B2,,
9161,9161,9161,Web,complete,insertValue,,2019-02-22 06:35:18.638000+00:00,,627,instance with id 627,,,182381,,,626,CopyPasteStuff,,ID,,
9162,9162,9162,Excel,complete,copy,,2019-02-22 06:35:22.249000+00:00,,627,instance with id 627,,,Au 58124829 XT,B,1.0,626,CopyPasteStuff,B1.0,,,
9163,9163,9163,Web,complete,paste,,2019-02-22 06:35:25.121000+00:00,,627,instance with id 627,,,Au 58124829 XT,,,626,CopyPasteStuff,,Special code,,
9164,9164,9164,Excel,complete,copy,,2019-02-22 06:35:28.511000+00:00,,627,instance with id 627,,,Melbourne 123,B,2.0,626,CopyPasteStuff,B2.0,,,
9165,9165,9165,Web,complete,paste,,2019-02-22 06:35:31.838000+00:00,,627,instance with id 627,,,Melbourne 123,,,626,CopyPasteStuff,,Area,,
9166,9166,9166,Web,complete,clickButton,,2019-02-22 06:35:34.085000+00:00,,627,instance with id 627,,,,,,626,CopyPasteStuff,,OK,,
9167,9167,9167,Excel,complete,openFile,Sheet1,2019-02-22 06:35:44.085000+00:00,data.xls,628,instance with id 628,,,,,,627,CopyPasteStuff,,,,
9168,9168,9168,Web,complete,goToUrl,,2019-02-22 06:35:51.314000+00:00,,628,instance with id 628,www.webpage.com,,,,,627,CopyPasteStuff,,,,
9169,9169,9169,Web,complete,insertValue,,2019-02-22 06:35:51.314000+00:00,,628,instance with id 628,,,Frank01,,,627,CopyPasteStuff,,username,,
9170,9170,9170,Web,complete,insertValue,,2019-02-22 06:35:52.389000+00:00,,628,instance with id 628,,,LittleFrank123,,,627,CopyPasteStuff,,password,,
9171,9171,9171,Web,complete,clickButton,,2019-02-22 06:36:12.328000+00:00,,628,instance with id 628,,,,,,627,CopyPasteStuff,,confirm,,
9172,9172,9172,Web,complete,waitResponse,,2019-02-22 06:36:15.832000+00:00,,628,instance with id 628,www.webpage.com/error,,,,,627,CopyPasteStuff,,,,
9173,9173,9173,Web,complete,goToUrl,,2019-02-22 06:36:24.001000+00:00,,628,instance with id 628,www.webpage.com,,,,,627,CopyPasteStuff,,,,
9174,9174,9174,Web,complete,insertValue,,2019-02-22 06:36:28.760000+00:00,,628,instance with id 628,,,Frank01,,,627,CopyPasteStuff,,username,,
9175,9175,9175,Web,complete,insertValue,,2019-02-22 06:36:36.596000+00:00,,628,instance with id 628,,,LittleFrank123,,,627,CopyPasteStuff,,password,,
9176,9176,9176,Web,complete,clickButton,,2019-02-22 06:36:49.511000+00:00,,628,instance with id 628,,,,,,627,CopyPasteStuff,,confirm,,
9177,9177,9177,Web,complete,waitResponse,,2019-02-22 06:36:53.369000+00:00,,628,instance with id 628,www.webpage.com/ok,,,,,627,CopyPasteStuff,,,,
9178,9178,9178,Web,complete,clickButton,,2019-02-22 06:36:54.431000+00:00,,628,instance with id 628,,,,,,627,CopyPasteStuff,,Button1,,
9179,9179,9179,Web,complete,clickButton,,2019-02-22 06:36:57.633000+00:00,,628,instance with id 628,,,,,,627,CopyPasteStuff,,B2,,
9180,9180,9180,Web,complete,insertValue,,2019-02-22 06:37:00.888000+00:00,,628,instance with id 628,,,182381,,,627,CopyPasteStuff,,ID,,
9181,9181,9181,Excel,complete,copy,,2019-02-22 06:37:02.516000+00:00,,628,instance with id 628,,,Au 58124829 XT,B,1.0,627,CopyPasteStuff,B1.0,,,
9182,9182,9182,Web,complete,paste,,2019-02-22 06:37:05.055000+00:00,,628,instance with id 628,,,Au 58124829 XT,,,627,CopyPasteStuff,,Special code,,
9183,9183,9183,Excel,complete,copy,,2019-02-22 06:37:09.541000+00:00,,628,instance with id 628,,,Melbourne 123,B,2.0,627,CopyPasteStuff,B2.0,,,
9184,9184,9184,Web,complete,paste,,2019-02-22 06:37:13.627000+00:00,,628,instance with id 628,,,Melbourne 123,,,627,CopyPasteStuff,,Area,,
9185,9185,9185,Web,complete,clickButton,,2019-02-22 06:37:16.098000+00:00,,628,instance with id 628,,,,,,627,CopyPasteStuff,,OK,,
9186,9186,9186,Excel,complete,openFile,Sheet1,2019-02-22 06:37:26.098000+00:00,data.xls,629,instance with id 629,,,,,,628,CopyPasteStuff,,,,
9187,9187,9187,Web,complete,goToUrl,,2019-02-22 06:37:35.659000+00:00,,629,instance with id 629,www.webpage.com,,,,,628,CopyPasteStuff,,,,
9188,9188,9188,Web,complete,insertValue,,2019-02-22 06:37:37.543000+00:00,,629,instance with id 629,,,Frank01,,,628,CopyPasteStuff,,username,,
9189,9189,9189,Web,complete,insertValue,,2019-02-22 06:37:51.598000+00:00,,629,instance with id 629,,,LittleFrank123,,,628,CopyPasteStuff,,password,,
9190,9190,9190,Web,complete,clickButton,,2019-02-22 06:37:57.853000+00:00,,629,instance with id 629,,,,,,628,CopyPasteStuff,,confirm,,
9191,9191,9191,Web,complete,waitResponse,,2019-02-22 06:38:01.141000+00:00,,629,instance with id 629,www.webpage.com/ok,,,,,628,CopyPasteStuff,,,,
9192,9192,9192,Web,complete,clickButton,,2019-02-22 06:38:20.162000+00:00,,629,instance with id 629,,,,,,628,CopyPasteStuff,,Button1,,
